713,601136,首创证券,212926064
714,000750,国海证券,212864656
715,002068,黑猫股份,212274720
716,000886,海南高速,211469504
717,300895,铜牛信息,211625744
718,000528,柳 工,212312704
719,601928,凤凰传媒,211477520
720,300827,上能电气,211443568
721,600989,宝丰能源,211379712
722,300520,科大国创,210498944
723,603721,中广天择,210752848
724,002582,好想你,210460416
725,000823,超声电子,213035808
726,002042,华孚时尚,209279552
727,301101,明月镜片,209967488
728,000595,宝塔实业,210008768
729,603598,引力传媒,210135488
730,000983,山西焦煤,209047088
731,000078,海王生物,207815728
732,300239,东宝生物,208206000
733,002282,博深股份,207608016
734,000558,莱茵体育,207309408
735,002963,豪尔赛,206809072
736,301182,凯旺科技,207031200
737,000727,冠捷科技,206896304
738,601186,中国铁建,206544432
739,002526,山东矿机,206539408
740,002146,荣盛发展,205858784
741,002635,安洁科技,206104640
742,603881,数据港  ,205478624
743,605179,一鸣食品,205747584
744,600571,信雅达  ,205558160
745,000534,万泽股份,205343968
746,300769,德方纳米,222621808
747,002966,苏州银行,207645824
748,300073,当升科技,206364176
749,600436,片仔癀  ,204980208
750,002885,京泉华,204711664
751,002820,桂发祥,204315808
752,300450,先导智能,204518976
753,300179,四方达,204078144
754,300671,富满微,206148320
755,603712,七一二  ,205166384
756,301120,新特电气,203061824
757,300628,亿联网络,204275808
758,301128,强瑞技术,203335328
759,300634,彩讯股份,203574480
760,600612,老凤祥  ,203268960
761,300408,三环集团,204329328
762,300560,中富通,202025216
763,300177,中海达,202236304
764,603345,安井食品,203739056
765,603890,春秋电子,201759760
766,000712,锦龙股份,202743472
767,300566,激智科技,201411280
768,000729,燕京啤酒,201728944
769,600196,复星医药,202001376
770,600354,敦煌种业,200923392
771,300590,移为通信,201535840
772,300212,易华录,201375920
773,002558,巨人网络,199877136
774,301217,铜冠铜箔,199751472
775,000536,华映科技,199475296
776,300567,精测电子,200840240
777,601717,郑煤机  ,199204944
778,603711,香飘飘  ,199029984
779,002073,软控股份,198377712
780,300775,三角防务,198951728
781,600750,江中药业,198397248
782,300043,星辉娱乐,197688064
783,600881,亚泰集团,197632800
784,000157,中联重科,198103600
785,301076,新瀚新材,197247312
786,002993,奥海科技,199497312
787,300184,力源信息,196671968
788,002792,通宇通讯,196902640
789,600707,彩虹股份,198414704
790,301336,趣睡科技,195872992
791,601869,长飞光纤,195779632
792,600029,南方航空,196774272
793,300159,新研股份,195838624
794,300798,锦鸡股份,195006480
795,600118,中国卫星,196253360
796,000617,中油资本,194945392
797,000426,兴业银锡,194912880
798,600426,华鲁恒升,196456400
799,600025,华能水电,195849072
800,000812,陕西金叶,193644320
801,002229,鸿博股份,193207248
802,000793,华闻集团,192860288
803,603717,天域生物,192552992
804,300122,智飞生物,193165760
805,600795,国电电力,196955664
806,600728,佳都科技,191871552
807,002906,华阳集团,191842288
808,300596,利安隆,190962928
809,300503,昊志机电,190798576
810,002743,富煌钢构,191768672
811,600111,北方稀土,194691504
812,300316,晶盛机电,190225968
813,002202,金风科技,190882912
814,300327,中颖电子,190082496
815,300691,联合光电,190428208
816,000721,西安饮食,189513952
817,601868,中国能建,190372880
818,002979,雷赛智能,188105696
819,300666,江丰电子,188450512
820,002886,沃特股份,188290016
821,301368,丰立智能,188107200
822,002815,崇达技术,187501344
823,601128,常熟银行,187759712
824,603338,浙江鼎力,187146400
825,603606,东方电缆,187871104
826,603682,锦和商管,187237328
827,605158,华达新材,188772512
828,603333,尚纬股份,186914208
829,300661,圣邦股份,187311520
830,001309,德明利,186150272
831,600711,ST盛屯  ,185959568
832,000813,德展健康,185814208
833,600115,中国东航,185683344
834,600316,洪都航空,185402608
835,300831,派瑞股份,184864304
836,600489,中金黄金,185355552
837,000852,石化机械,184535264
838,300990,同飞股份,184487200
839,000733,振华科技,184343856
840,600015,华夏银行,184121904
841,301127,天源环保,184600112
842,603883,老百姓  ,183208064
843,600114,东睦股份,183566928
844,600203,福日电子,182847312
845,605378,野马电池,182736720
846,300037,新宙邦,182613504
847,300627,华测导航,182359760
848,000949,新乡化纤,181897264
849,600905,三峡能源,182319360
850,301183,东田微,181051648
851,300805,电声股份,181416496
852,002123,梦网科技,181283840
853,300131,英唐智控,182311184
854,600280,中央商场,180812128
855,002422,科伦药业,181850336
856,002575,群兴玩具,180366224
857,600875,东方电气,180766896
858,601117,中国化学,181741312
859,002239,奥特佳,180570496
860,300866,安克创新,183641104
861,605218,伟时电子,180420992
862,002001,新 和 成,180580576
863,000811,冰轮环境,180289248
864,002269,美邦服饰,179622144
865,002892,科力尔,179778208
866,600664,哈药股份,181893344
