代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08133	铸能控股	0.51	19540	0.196	--  	100000	40000	0.00	          0.00	  0.01	0.195	
08186	同仁资源	-3.66	19160	0.079	--  	240000	40000	0.00	          0.03	  0.76	0.080	
08358	卓珈控股	0.00	18600	1.240	--  	15000	5000	0.00	          0.00	  0.18	1.240	
08053	比优集团	2.38	16550	0.430	--  	40000	10000	2.38	          0.00	  0.09	0.420	
08222	壹照明	-1.37	16040	0.216	--  	76000	8000	2.86	          0.02	  0.15	0.210	
08051	讯智海	-0.75	15580	13.300	--  	1200	1000	0.00	          0.01	  0.20	11.400	
08060	国联通信	0.00	15000	0.140	--  	100000	70000	-6.67	          0.00	  0.57	0.150	
08319	思博系统	0.70	13580	0.143	--  	100000	30000	-1.38	          0.01	  0.24	0.123	
08246	北方新能源	8.00	12760	0.270	--  	48000	8000	0.00	          0.00	  0.09	0.265	
08149	浩德控股	0.00	12400	0.310	--  	40000	20000	0.00	          0.01	  0.21	0.310	
08080	北亚策略	-2.42	11762	0.121	--  	97400	56000	0.00	          0.00	  0.10	0.120	
08160	GOLDWAY EDU	-2.04	11520	0.480	--  	24000	24000	0.00	          0.00	  0.00	0.480	
08025	亚洲资产	0.00	10174	0.170	--  	60000	26000	0.59	          0.00	  0.46	0.170	
08202	汇创控股	-3.03	9600	0.160	--  	60000	10000	0.00	          0.01	  0.06	0.160	
08271	环球数码创意	-0.80	8640	0.247	--  	36000	36000	-0.80	          0.00	  0.06	--  	
08070	侨洋国际控股	7.14	8600	0.600	--  	15000	5000	0.00	          0.01	  0.12	0.600	
08247	中生北控生物科技	2.49	8280	2.060	--  	4000	4000	-0.48	          0.01	  0.24	2.070	
08088	海汇国际科技	0.00	7836	0.029	--  	266400	144000	0.00	          0.00	  0.05	0.030	
08320	沛然环保	-10.27	6600	0.166	--  	40000	40000	0.61	          0.00	  0.10	0.165	
08171	中国趋势	0.00	6400	0.010	--  	640000	480000	0.00	          0.00	  0.03	0.010	
08370	智升集团控股	8.22	6320	0.790	--  	8000	8000	0.00	          0.00	  0.05	0.790	
08153	科地农业	-1.67	5900	0.118	--  	50000	50000	0.00	          0.00	  0.02	0.118	
08465	高科桥	3.11	5180	2.650	--  	2000	2000	2.32	          0.00	  0.00	2.590	
08270	中国煤层气	0.00	4827	0.065	--  	76500	40000	0.00	          0.01	  0.20	0.065	
08079	易还财务投资	0.00	4250	0.550	--  	8000	5000	0.00	          0.00	  0.08	0.550	
08131	辰罡科技	-5.26	3670	0.180	--  	20000	10000	0.00	          0.01	  0.05	0.187	
08190	康佰控股	1.67	3660	0.061	--  	60000	60000	0.00	          0.00	  0.41	0.061	
08329	海王英特龙	-1.41	3600	0.350	--  	10000	10000	-2.78	          0.00	  0.01	0.360	
08098	昌利控股	0.00	2880	0.144	--  	20000	20000	0.00	          0.00	  0.14	0.144	
08121	超凡网络	2.91	2120	0.106	--  	20000	20000	0.00	          0.00	  0.02	0.106	
08362	运兴泰集团	-2.04	1920	0.096	--  	20000	20000	0.00	          0.00	  0.01	0.096	
08256	金利通	2.86	1872	0.036	--  	52000	12000	0.00	          0.00	  0.03	0.036	
08191	鸿伟亚洲	-3.17	1830	0.305	--  	6000	6000	0.00	          0.00	  0.00	0.305	
08169	环康集团	4.43	1650	0.165	--  	10000	10000	0.00	          0.00	  0.09	0.165	
08018	汇财金融投资	0.00	1500	0.150	--  	10000	10000	0.00	          0.00	  0.01	0.150	
08111	中科光电	0.00	1085	0.075	--  	15000	5000	0.00	          0.00	  0.03	0.071	
08128	中国地能	0.00	976	0.122	--  	8000	8000	0.00	          0.00	  0.01	0.122	
08092	ITE HOLDINGS	4.94	680	0.085	--  	8000	8000	0.00	          0.00	  0.02	0.085	
08033	爱达利网络	1.75	580	0.290	--  	2000	2000	0.00	          0.00	  0.01	0.290	
08113	扬宇科技	1.61	410	0.630	--  	720	720	1.61	          0.00	  0.00	--  	
08213	新智控股	0.00	410	0.041	--  	10000	10000	0.00	          0.00	  0.00	0.041	
08082	仁智国际集团	-3.23	362	0.240	--  	2000	2000	-3.23	          0.00	  0.01	--  	
08337	直通电讯	0.00	110	0.049	--  	5000	5000	0.00	          0.00	  0.02	--  	
08341	艾硕控股	0.00	0	2.700	--  	0	0	0.00	          0.00	  0.00	--  	
08333	阿仕特朗金融	0.00	0	0.270	--  	0	0	0.00	          0.00	  0.00	--  	
08316	柏荣集团控股	0.00	0	1.700	--  	0	0	0.00	          0.00	  0.00	--  	
08312	中国瀚亚	0.00	0	0.610	--  	0	0	0.00	          0.00	  0.00	--  	
08311	圆美光电	5.36	0	0.295	--  	0	0	0.00	          0.00	  0.00	--  	
08306	中国有色金属	0.00	0	0.201	--  	0	0	0.00	          0.00	  0.00	--  	
08301	明华科技	0.00	0	0.970	--  	0	0	0.00	          0.00	  0.00	--  	
08297	芭迪贝伊	0.00	0	0.255	--  	0	0	0.00	          0.00	  0.00	--  	
08286	长城微光	0.00	0	0.275	--  	0	0	0.00	          0.00	  0.00	--  	
08282	智傲控股	0.00	0	0.990	--  	0	0	0.00	          0.00	  0.00	--  	
08281	中国金典集团	0.00	0	0.320	--  	0	0	0.00	          0.00	  0.00	--  	
08277	骏东控股	-1.32	0	0.750	--  	0	0	0.00	          0.00	  0.00	--  	
08273	浙江展望	0.00	0	1.350	--  	0	0	0.00	          0.00	  0.00	--  	
08262	宏强控股	0.00	0	0.395	--  	0	0	0.00	          0.00	  0.00	--  	
08261	海天能源	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08252	泰和小贷	0.00	0	2.540	--  	0	0	0.00	          0.00	  0.00	--  	
08240	展程控股	0.00	0	0.217	--  	0	0	0.00	          0.00	  0.00	--  	
08239	首都金融控股	0.00	0	0.096	--  	0	0	0.00	          0.00	  0.00	--  	
08236	宝德科技集团	3.16	0	2.610	--  	0	0	0.00	          0.00	  0.00	--  	
08235	赛迪顾问	0.00	0	0.275	--  	0	0	0.00	          0.00	  0.00	--  	
08233	中国基建港口	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08229	FUTURE DATA	0.00	0	0.315	--  	0	0	0.00	          0.00	  0.00	--  	
08215	FIRST CREDIT	0.00	0	0.108	--  	0	0	0.00	          0.00	  0.00	--  	
08211	浙江永安	0.00	0	0.249	--  	0	0	0.00	          0.00	  0.00	--  	
08205	交大慧谷	0.00	0	0.340	--  	0	0	0.00	          0.00	  0.00	--  	
08196	建禹集团	0.00	0	4.210	--  	0	0	0.00	          0.00	  0.00	--  	
08182	中国糖果	0.00	0	0.113	--  	0	0	0.00	          0.00	  0.00	--  	
08173	万亚企业控股	0.00	0	0.027	--  	0	0	0.00	          0.00	  0.00	--  	
08159	辉煌科技	0.00	0	0.530	--  	0	0	0.00	          0.00	  0.00	--  	
08150	无缝绿色	0.00	0	0.118	--  	0	0	0.00	          0.00	  0.00	--  	
08145	电讯首科	-1.00	0	1.980	--  	0	0	0.00	          0.00	  0.00	--  	
08139	长安仁恒	0.00	0	3.000	--  	0	0	0.00	          0.00	  0.00	--  	
08135	正美丰业	0.00	0	0.460	--  	0	0	0.00	          0.00	  0.00	--  	
08125	仁德资源	0.00	0	0.480	--  	0	0	0.00	          0.00	  0.00	--  	
08122	德莱建业	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08115	上海青浦消防	0.00	0	0.720	--  	0	0	0.00	          0.00	  0.00	--  	
