代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
300223	北京君正	0.98	250750560	27.96	27.96	27.97	88566	664	0.25	          8.99	
002736	国信证券	3.45	250614800	11.10	11.09	11.10	228323	5774	0.18	          0.28	
600438	通威股份	0.79	249449136	10.15	10.14	10.15	244936	75	0.00	          0.88	
603058	永吉股份	4.00	247076928	18.22	18.21	18.22	139653	10	0.16	          6.12	
300122	智飞生物	1.37	244994640	31.00	31.00	31.01	79528	1322	-0.02	          0.91	
600345	长江通信	3.71	244903296	27.67	27.67	27.68	88671	148	-0.10	          4.48	
601006	大秦铁路	0.33	244790848	9.19	9.19	9.20	267537	60	0.11	          0.18	
01958	北京汽车	5.58	244623168	10.980	10.960	10.980	22309500	590000	-0.18	          1.06	
300675	建科院	1.20	244621888	33.80	33.79	33.80	71645	711	0.00	         19.54	
000839	中信国安	0.65	244303152	7.80	7.80	7.81	313595	9236	0.00	          0.80	
600867	通化东宝	3.58	244109888	23.74	23.73	23.75	102213	1	-0.03	          0.62	
600611	大众交通	7.26	243172864	5.17	5.16	5.17	479016	545	-0.57	          3.06	
300273	和佳股份	0.68	243107968	8.83	8.83	8.84	272987	4324	0.34	          4.87	
600208	新湖中宝	3.20	242990848	4.51	4.50	4.51	541689	34	0.00	          0.63	
000021	深科技	0.34	242953760	8.96	8.96	8.97	271539	1797	0.11	          1.85	
002080	中材科技	2.66	242480080	22.38	22.38	22.39	109824	2703	0.13	          2.75	
601231	环旭电子	2.27	242311408	14.86	14.85	14.86	162303	4	-0.12	          0.75	
603619	中曼石油	3.16	242128512	35.87	35.88	35.89	67661	30	-0.13	         16.92	
600198	大唐电信	1.34	242125008	8.30	8.31	8.32	292345	16	0.36	          3.36	
002465	海格通信	1.70	241665888	10.18	10.17	10.18	236925	1334	0.00	          1.29	
300075	数字政通	1.73	241526400	16.49	16.49	16.50	146808	1598	0.00	          5.36	
300649	杭州园林	10.00	241457840	34.98	34.98	--  	72277	51	0.00	         22.59	
002067	景兴纸业	3.06	240693824	6.39	6.38	6.39	381587	4225	0.16	          3.97	
601186	中国铁建	1.15	240095040	10.52	10.52	10.53	229529	18	0.00	          0.20	
01988	民生银行	1.38	236739392	8.090	8.090	8.100	29319060	2298000	-0.49	          0.42	
300613	富瀚微	2.35	235056352	175.01	175.01	175.50	13470	94	0.01	         10.41	
600332	白云山	3.29	233204752	26.40	26.39	26.40	89533	4	0.08	          0.84	
002650	加加食品	0.00	232064400	4.76	4.75	4.76	492047	25553	0.63	          5.20	
02269	药明生物	0.43	231939008	58.750	58.750	58.950	3963969	64000	-0.34	          0.34	
002908	德生科技	3.85	231005200	29.40	29.40	29.45	78741	1197	-0.50	         23.62	
002194	武汉凡谷	3.48	228928528	9.21	9.21	9.22	250252	3544	-0.10	          4.72	
