代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08282	智傲控股	-1.01	31360	0.980	--  	32000	32000	0.00	          0.02	  0.37	0.980	
08166	中国农业生态	-2.35	24540	0.083	--  	300000	120000	0.00	          0.00	  0.04	0.075	
08011	百田石油	2.07	24270	0.148	--  	165500	120000	-3.27	          0.01	  1.82	0.140	
08509	威扬酒业控股	-2.63	23920	0.740	--  	32000	28000	0.00	          0.01	  0.08	0.750	
08240	展程控股	1.90	23500	0.215	--  	110000	50000	0.00	          0.01	  0.08	0.215	
08027	吉辉控股	-3.23	23120	0.060	--  	400000	30000	0.00	          0.01	  0.54	0.058	
08362	运兴泰集团	3.23	22680	0.096	--  	240000	40000	0.00	          0.02	  0.43	0.094	
08139	长安仁恒	-3.03	22640	3.200	--  	7000	2000	2.56	          0.09	  1.17	3.280	
08319	思博系统	-3.47	22180	0.139	--  	160000	100000	0.00	          0.02	  0.89	0.138	
08143	华夏医疗	2.46	22088	0.125	--  	176000	92000	0.00	          0.01	  0.62	0.127	
08432	太平洋酒吧	-1.90	21700	0.155	--  	140000	10000	0.00	          0.02	  0.12	0.155	
08343	宏光照明	4.88	21200	0.860	--  	25000	5000	2.38	          0.01	  0.54	0.850	
08130	智城控股	0.00	21000	0.175	--  	120000	100000	0.00	          0.00	  0.02	0.175	
08310	大丰港	0.00	19500	0.650	--  	30000	10000	0.00	          0.00	  0.05	0.650	
08213	新智控股	0.00	18900	0.042	--  	450000	450000	0.00	          0.01	  0.37	0.042	
08025	亚洲资产	-1.17	18782	0.169	--  	110000	20000	0.00	          0.01	  1.20	0.171	
08317	财华社集团	0.00	17800	0.890	--  	20000	2000	0.00	          0.00	  0.30	0.890	
08258	西北实业	-1.72	17640	0.228	--  	80000	10000	0.00	          0.02	  0.77	0.220	
08051	讯智海	-2.31	17640	12.700	--  	1400	1400	0.79	          0.01	  0.40	12.600	
08280	中国数字视频	1.30	17200	0.780	--  	22000	20000	0.00	          0.00	  0.06	0.800	
08091	奥传思维控股	1.45	16890	0.140	--  	120000	30000	-0.71	          0.02	  0.31	0.138	
08162	港银控股	1.92	15700	0.530	--  	30000	30000	1.92	          0.01	  0.47	0.520	
08155	南华资产控股	0.00	15696	0.048	--  	336000	120000	0.00	          0.00	  0.23	0.046	
08119	即时科研	0.00	15200	0.700	--  	20000	20000	-7.89	          0.01	  0.33	0.760	
08050	量子思维	8.09	14700	1.470	--  	10000	8000	0.00	          0.00	  0.13	1.470	
08123	华亿金控	0.00	14256	0.077	--  	180000	42000	-2.53	          0.00	  0.12	0.083	
08286	长城微光	0.00	10500	0.300	--  	35000	35000	0.00	          0.03	  0.80	0.300	
08087	中国三三传媒	3.33	9300	0.031	--  	300000	300000	0.00	          0.01	  0.05	0.031	
08088	海汇国际科技	0.00	8680	0.031	--  	280000	40000	0.00	          0.00	  0.12	0.031	
08092	ITE HOLDINGS	-1.14	8000	0.087	--  	100000	100000	8.75	          0.01	  0.37	0.080	
08320	沛然环保	2.23	7320	0.183	--  	40000	40000	0.00	          0.00	  0.17	0.183	
08350	骏溢环球金融	0.00	6080	0.385	--  	16000	8000	2.67	          0.00	  0.01	0.375	
08267	蓝港互动	-4.93	5410	1.350	--  	4000	1000	0.75	          0.00	  0.03	1.420	
08425	兴铭控股	-1.50	5240	1.310	--  	4000	4000	0.00	          0.00	  0.01	1.310	
08239	首都金融控股	0.92	4964	0.110	--  	46000	38000	0.00	          0.00	  0.44	0.098	
08412	高门集团	1.66	4900	0.245	--  	20000	10000	0.00	          0.00	  0.03	0.245	
08277	骏东控股	0.00	4500	0.750	--  	6000	6000	0.00	          0.00	  0.33	0.750	
08363	SDM GROUP	0.00	4200	0.350	--  	12000	12000	0.00	          0.00	  0.02	0.350	
08230	中国宇天	2.00	2550	0.510	--  	5000	5000	0.00	          0.00	  0.03	0.510	
08115	上海青浦消防	-6.94	2520	0.670	--  	4000	4000	6.35	          0.01	  0.02	0.630	
08249	瑞远智控	-6.87	2115	0.217	--  	10000	5000	2.84	          0.01	  0.22	0.212	
08009	华夏能源控股	0.00	2000	0.050	--  	40000	40000	0.00	          0.00	  0.00	0.050	
08337	直通电讯	4.88	1830	0.043	--  	50000	10000	0.00	          0.00	  0.18	0.032	
08108	福泽集团	3.75	1014	0.083	--  	12000	6000	-1.19	          0.00	  0.04	0.085	
08103	万泰企业股份	0.00	594	1.740	--  	450	450	0.00	          0.00	  0.01	--  	
08080	北亚策略	-0.78	11	0.127	--  	100	100	-0.78	          0.00	  0.00	--  	
