代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
000736	中交地产	-5.60	185367248	18.03	18.03	18.04	99067	1554	-0.49	          3.33	
300457	赢合科技	-4.88	184808160	21.81	21.81	21.82	86406	1858	0.69	          6.17	
601117	中国化学	-1.39	184584032	7.09	7.09	7.12	254776	125	-0.41	          0.52	
002385	大北农	-1.25	184314784	6.31	6.31	6.32	286659	2058	0.00	          1.26	
002132	恒星科技	-9.91	183434880	3.91	--  	3.91	466950	1903	0.00	          4.55	
600200	江苏吴中	-9.97	183264800	9.12	--  	9.12	193878	10	-0.21	          2.74	
000623	吉林敖东	-0.18	180814208	21.67	21.67	21.68	82830	467	-0.08	          0.76	
002390	信邦制药	-2.95	179273840	7.57	7.57	7.58	235353	5066	1.75	          2.31	
600486	扬农化工	-0.08	178116080	48.20	48.14	48.19	37193	1	0.02	          1.20	
002863	今飞凯达	-3.03	177907568	13.46	13.46	13.50	129829	2706	-2.81	         23.39	
600528	中铁工业	-3.96	176113104	11.16	11.16	11.17	155265	140	0.00	          1.06	
002716	金贵银业	-1.04	174256240	19.01	19.00	19.01	91605	666	-0.10	          2.94	
600754	锦江股份	-2.91	172490992	33.33	33.36	33.47	50278	4	-0.47	          0.78	
002922	伊戈尔	-4.27	171874704	22.84	22.83	22.84	74025	1157	-0.51	         22.43	
002409	雅克科技	-5.01	171571440	18.00	17.90	18.00	95704	807	0.33	          5.23	
00347	鞍钢股份	-1.75	169767344	8.420	8.410	8.420	19623804	312000	0.48	          1.81	
300456	耐威科技	-10.00	169056960	27.54	27.54	27.60	60691	374	0.00	          8.40	
00019	太古股份公司Ａ	-0.93	166652496	74.300	74.300	74.350	2238343	249500	-0.40	          0.25	
002293	罗莱生活	-5.56	166398976	13.09	13.09	13.10	128061	287	-0.90	          1.83	
000921	海信科龙	-2.75	165998672	12.74	12.74	12.75	127646	771	0.00	          1.42	
600739	辽宁成大	-1.02	165377584	16.44	16.44	16.45	98996	3	0.00	          0.73	
002626	金达威	-5.12	164944224	15.37	15.37	15.38	107266	604	0.13	          1.79	
02669	中海物业	-9.92	164405584	2.360	2.360	2.370	66024776	285000	-0.84	          2.01	
603813	原尚股份	-8.35	163350832	26.44	26.44	26.45	60681	30	0.19	         27.49	
600216	浙江医药	-0.28	162765712	14.11	14.10	14.11	115560	108	-0.34	          1.22	
600446	金证股份	-0.36	162480688	13.72	13.70	13.71	118106	10	-0.50	          1.47	
600209	罗顿发展	-0.13	162320976	7.74	7.74	7.75	209349	4	-0.25	          4.91	
01898	中煤能源	-1.33	161968832	3.720	3.720	3.730	42528364	2448000	-0.53	          1.04	
603167	渤海轮渡	-1.95	161771792	11.06	11.05	11.07	143892	6	-0.35	          2.99	
600657	信达地产	-0.86	159528256	5.79	5.79	5.80	271844	2	0.35	          1.78	
00991	大唐发电	-0.82	159496880	2.410	2.400	2.410	66131000	436000	0.00	          1.99	
00392	北京控股	-0.11	159398464	43.700	43.650	43.700	3621036	157000	0.00	          0.29	
600859	王府井	-2.23	158570000	18.81	18.81	18.83	82741	19	0.48	          2.71	
600175	美都能源	-10.05	155330640	3.85	3.85	3.86	381127	116	-0.76	          1.55	
601788	光大证券	-0.36	153978704	13.94	13.93	13.94	109346	196	-0.06	          0.28	
